Marque;Modele;Annee;Km_Tranche;Energie;Boite;Cote_Moyenne;Cote_Mediane;Prix_Min;Prix_Max;Nb_Annonces;Fiabilité
PEUGEOT;BOXER II;2012;135000 - 150000;Diesel;Manuelle;9490;9490.0;9490;9490;1;Très Faible (1)
PEUGEOT;BOXER II;2013;135000 - 150000;Diesel;Manuelle;8990;8990.0;8990;8990;1;Très Faible (1)
PEUGEOT;BOXER II;2014;180000 - 195000;Diesel;Manuelle;7400;7400.0;6290;8500;2;Faible (2-5)
PEUGEOT;BOXER II;2015;240000 - 255000;Diesel;Manuelle;9990;9990.0;9990;9990;1;Très Faible (1)
PEUGEOT;BOXER II;2017;60000 - 75000;Diesel;Manuelle;17990;17990.0;17990;17990;1;Très Faible (1)
PEUGEOT;BOXER II;2018;105000 - 120000;Diesel;Manuelle;13000;13000.0;13000;13000;1;Très Faible (1)
PEUGEOT;BOXER II;2018;90000 - 105000;Diesel;Manuelle;16500;16500.0;16499;16499;1;Très Faible (1)
PEUGEOT;BOXER II PHASE 2;2014;255000 - 270000;Diesel;Manuelle;7300;7300.0;7300;7300;1;Très Faible (1)
PEUGEOT;BOXER II PHASE 2;2014;285000 - 300000;Diesel;Manuelle;7500;7500.0;7500;7500;1;Très Faible (1)
PEUGEOT;BOXER II PHASE 2;2014;300000 - 315000;Diesel;Manuelle;9500;9500.0;9500;9500;1;Très Faible (1)
PEUGEOT;BOXER II PHASE 2;2015;120000 - 135000;Diesel;Manuelle;10990;10990.0;10990;10990;1;Très Faible (1)
PEUGEOT;BOXER II PHASE 2;2015;150000 - 165000;Diesel;Manuelle;9900;9900.0;9900;9900;1;Très Faible (1)
PEUGEOT;BOXER II PHASE 2;2017;60000 - 75000;Diesel;Manuelle;17000;17000.0;17000;17000;1;Très Faible (1)
PEUGEOT;BOXER II PHASE 2;2020;120000 - 135000;Diesel;Manuelle;16660;16660.0;16658;16658;1;Très Faible (1)
PEUGEOT;BOXER II PHASE 2;2025;0 - 15000;Diesel;Auto;35280;35280.0;35282;35282;1;Très Faible (1)
PEUGEOT;BOXER II PHASE 3;2025;0 - 15000;Diesel;Manuelle;31650;31650.0;30499;32799;2;Faible (2-5)
PEUGEOT;BOXER PHASE 2;2003;60000 - 75000;Diesel;Manuelle;15000;15000.0;15000;15000;1;Très Faible (1)
PEUGEOT;BOXER PHASE 2;2007;135000 - 150000;Diesel;Manuelle;9790;9790.0;9790;9790;1;Très Faible (1)
PEUGEOT;COUPE;2001;150000 - 165000;Essence;Manuelle;3200;3200.0;3200;3200;1;Très Faible (1)
PEUGEOT;COUPÉ;1998;120000 - 135000;Essence;Automatique;9500;9500.0;9500;9500;1;Très Faible (1)
PEUGEOT;COUPÉ;1998;150000 - 165000;Essence;Automatique;5800;5800.0;5800;5800;1;Très Faible (1)
PEUGEOT;COUPÉ;2000;270000 - 285000;Essence;Automatique;5750;5750.0;5750;5750;1;Très Faible (1)
PEUGEOT;E-2008 II;2020;30000 - 45000;Électrique;Auto;16290;16290.0;16290;16290;1;Très Faible (1)
PEUGEOT;E-2008 II;2020;45000 - 60000;Électrique;Auto;14990;14990.0;14990;14990;1;Très Faible (1)
PEUGEOT;E-2008 II;2020;90000 - 105000;Électrique;Auto;13990;13990.0;13990;13990;1;Très Faible (1)
PEUGEOT;E-2008 II;2021;45000 - 60000;Électrique;Auto;16890;16890.0;16890;16890;1;Très Faible (1)
PEUGEOT;E-2008 II;2021;75000 - 90000;Électrique;Auto;15890;15890.0;15799;15990;4;Faible (2-5)
PEUGEOT;E-2008 II;2022;15000 - 30000;Électrique;Auto;17600;17600.0;17600;17600;1;Très Faible (1)
PEUGEOT;E-2008 II;2022;30000 - 45000;Électrique;Auto;16990;16990.0;16990;16990;1;Très Faible (1)
PEUGEOT;E-2008 II;2022;60000 - 75000;Électrique;Auto;15990;15990.0;15990;15990;1;Très Faible (1)
PEUGEOT;E-2008 II PHASE 2;2024;0 - 15000;Électrique;Auto;27000;27000.0;26999;26999;1;Très Faible (1)
PEUGEOT;E-2008 II PHASE 2;2024;15000 - 30000;Électrique;Auto;27490;27490.0;27490;27490;1;Très Faible (1)
PEUGEOT;E-208 II;2021;45000 - 60000;Électrique;Auto;14490;14490.0;13990;14990;3;Faible (2-5)
PEUGEOT;E-208 II;2021;60000 - 75000;Électrique;Auto;14520;14300.0;14280;14990;3;Faible (2-5)
PEUGEOT;E-208 II;2022;15000 - 30000;Électrique;Auto;14990;14990.0;14990;14990;2;Faible (2-5)
PEUGEOT;E-208 II;2022;45000 - 60000;Électrique;Auto;15000;15000.0;14999;14999;1;Très Faible (1)
PEUGEOT;E-208 II PHASE 2;2025;0 - 15000;Électrique;Auto;32590;32590.0;32590;32590;1;Très Faible (1)
PEUGEOT;E-3008 III;2025;0 - 15000;Électrique;Auto;45490;45490.0;41990;48989;2;Faible (2-5)
PEUGEOT;EXPERT;1997;255000 - 270000;Diesel;Manuelle;2200;2200.0;2200;2200;1;Très Faible (1)
PEUGEOT;EXPERT;1997;375000 - 390000;Diesel;Manuelle;4200;4200.0;4200;4200;1;Très Faible (1)
PEUGEOT;EXPERT;1998;0 - 15000;Diesel;Manuelle;1000;1000.0;1000;1000;1;Très Faible (1)
PEUGEOT;EXPERT;1998;180000 - 195000;Diesel;Manuelle;1400;1400.0;1400;1400;1;Très Faible (1)
PEUGEOT;EXPERT;1998;270000 - 285000;Diesel;Manuelle;1200;1200.0;1200;1200;1;Très Faible (1)
PEUGEOT;EXPERT;1999;195000 - 210000;Diesel;Manuelle;1300;1300.0;1300;1300;1;Très Faible (1)
PEUGEOT;EXPERT;1999;300000 - 315000;Diesel;Manuelle;1500;1500.0;1500;1500;1;Très Faible (1)
PEUGEOT;EXPERT;2000;105000 - 120000;Diesel;Manuelle;5200;5200.0;5200;5200;1;Très Faible (1)
PEUGEOT;EXPERT;2000;180000 - 195000;Diesel;Manuelle;3500;3500.0;3500;3500;1;Très Faible (1)
PEUGEOT;EXPERT;2000;315000 - 330000;Diesel;Manuelle;3000;3000.0;2999;2999;1;Très Faible (1)
PEUGEOT;EXPERT;2001;300000 - 315000;Diesel;Manuelle;2300;2300.0;2300;2300;1;Très Faible (1)
PEUGEOT;EXPERT 1;1998;270000 - 285000;Diesel;Manuelle;2000;2000.0;2000;2000;1;Très Faible (1)
PEUGEOT;EXPERT 1;1999;285000 - 300000;Diesel;Manuelle;2500;2500.0;2500;2500;1;Très Faible (1)
PEUGEOT;EXPERT 2;2000;450000 - 465000;Diesel;Manuelle;2000;2000.0;2000;2000;1;Très Faible (1)
PEUGEOT;EXPERT 2;2001;300000 - 315000;Diesel;Manuelle;2300;2300.0;2300;2300;1;Très Faible (1)
PEUGEOT;EXPERT 2;2001;315000 - 330000;Diesel;Manuelle;3000;3000.0;3000;3000;1;Très Faible (1)
PEUGEOT;EXPERT 8;1999;390000 - 405000;Diesel;Manuelle;650;650.0;650;650;1;Très Faible (1)
PEUGEOT;EXPERT COMBI;2005;75000 - 90000;Essence;Manuelle;9990;9990.0;9990;9990;1;Très Faible (1)
PEUGEOT;EXPERT II FOURGON;2007;150000 - 165000;Diesel;Manuelle;4000;4000.0;4000;4000;1;Très Faible (1)
PEUGEOT;EXPERT II FOURGON;2009;180000 - 195000;Diesel;Manuelle;6000;6000.0;6000;6000;1;Très Faible (1)
PEUGEOT;EXPERT II FOURGON;2011;150000 - 165000;Diesel;Manuelle;7000;7000.0;6999;6999;1;Très Faible (1)
PEUGEOT;EXPERT II FOURGON;2011;165000 - 180000;Diesel;Manuelle;8600;8600.0;8600;8600;1;Très Faible (1)
PEUGEOT;EXPERT II FOURGON;2011;180000 - 195000;Diesel;Manuelle;6990;6990.0;6990;6990;1;Très Faible (1)
PEUGEOT;EXPERT II FOURGON;2012;210000 - 225000;Diesel;Manuelle;5800;5800.0;5800;5800;1;Très Faible (1)
PEUGEOT;EXPERT II FOURGON;2014;30000 - 45000;Diesel;Manuelle;15490;15490.0;15490;15490;1;Très Faible (1)
PEUGEOT;EXPERT II FOURGON;2015;180000 - 195000;Diesel;Manuelle;7290;7290.0;7290;7290;1;Très Faible (1)
PEUGEOT;EXPERT II FOURGON;2015;45000 - 60000;Diesel;Manuelle;22000;22000.0;22000;22000;1;Très Faible (1)
PEUGEOT;EXPERT II FOURGON;2016;90000 - 105000;Diesel;Manuelle;13000;13000.0;12999;12999;1;Très Faible (1)
PEUGEOT;EXPERT II MINIBUS;2011;180000 - 195000;Diesel;Manuelle;10990;10990.0;10990;10990;1;Très Faible (1)
PEUGEOT;EXPERT II MINIBUS;2012;120000 - 135000;Diesel;Manuelle;10500;10500.0;10500;10500;1;Très Faible (1)
PEUGEOT;EXPERT II MINIBUS;2012;330000 - 345000;Diesel;Manuelle;7000;7000.0;7000;7000;1;Très Faible (1)
PEUGEOT;EXPERT III FOURGON;2016;135000 - 150000;Diesel;Auto;10000;10000.0;10000;10000;1;Très Faible (1)
PEUGEOT;EXPERT III FOURGON;2016;195000 - 210000;Diesel;Manuelle;9990;9990.0;9990;9990;1;Très Faible (1)
PEUGEOT;EXPERT III FOURGON;2016;225000 - 240000;Diesel;Manuelle;7980;7980.0;7980;7980;1;Très Faible (1)
PEUGEOT;EXPERT III FOURGON;2017;105000 - 120000;Diesel;Manuelle;13990;13990.0;13990;13990;1;Très Faible (1)
PEUGEOT;EXPERT III FOURGON;2017;120000 - 135000;Diesel;Auto;19950;19950.0;19950;19950;1;Très Faible (1)
PEUGEOT;EXPERT III FOURGON;2017;180000 - 195000;Diesel;Manuelle;12900;12900.0;12900;12900;1;Très Faible (1)
PEUGEOT;EXPERT III FOURGON;2017;225000 - 240000;Diesel;Manuelle;12900;12900.0;12900;12900;1;Très Faible (1)
PEUGEOT;EXPERT III FOURGON;2017;90000 - 105000;Diesel;Manuelle;18990;18990.0;18990;18990;1;Très Faible (1)
PEUGEOT;EXPERT III FOURGON;2018;120000 - 135000;Diesel;Manuelle;16990;16990.0;16990;16990;1;Très Faible (1)
PEUGEOT;EXPERT III FOURGON;2018;135000 - 150000;Diesel;Manuelle;13800;13800.0;13800;13800;1;Très Faible (1)
PEUGEOT;EXPERT III FOURGON;2018;150000 - 165000;Diesel;Manuelle;16990;16990.0;16990;16990;1;Très Faible (1)
PEUGEOT;EXPERT III FOURGON;2018;165000 - 180000;Diesel;Auto;17500;17500.0;17500;17500;1;Très Faible (1)
PEUGEOT;EXPERT III FOURGON;2018;180000 - 195000;Diesel;Auto;19980;19980.0;19980;19980;1;Très Faible (1)
PEUGEOT;EXPERT III FOURGON;2018;210000 - 225000;Diesel;Manuelle;11990;11990.0;11990;11990;1;Très Faible (1)
PEUGEOT;EXPERT III FOURGON;2018;90000 - 105000;Diesel;Auto;17980;17980.0;17976;17976;1;Très Faible (1)
PEUGEOT;EXPERT III FOURGON;2018;90000 - 105000;Diesel;Manuelle;17040;17040.0;16590;17490;2;Faible (2-5)
PEUGEOT;EXPERT III FOURGON;2019;120000 - 135000;Diesel;Auto;20900;20900.0;20900;20900;1;Très Faible (1)
PEUGEOT;EXPERT III FOURGON;2019;165000 - 180000;Diesel;Manuelle;13400;13400.0;13400;13400;1;Très Faible (1)
PEUGEOT;EXPERT III FOURGON;2019;75000 - 90000;Diesel;Manuelle;19990;19990.0;19990;19990;1;Très Faible (1)
PEUGEOT;EXPERT III FOURGON;2020;60000 - 75000;Diesel;Manuelle;21890;21890.0;21890;21890;1;Très Faible (1)
PEUGEOT;EXPERT III FOURGON;2020;75000 - 90000;Diesel;Auto;20980;20980.0;20980;20980;1;Très Faible (1)
PEUGEOT;EXPERT III FOURGON;2024;15000 - 30000;Diesel;Auto;31990;31990.0;31990;31990;1;Très Faible (1)
PEUGEOT;EXPERT III FOURGON;2024;15000 - 30000;Diesel;Manuelle;28000;28000.0;27999;27999;1;Très Faible (1)
PEUGEOT;EXPERT III FOURGON;2025;0 - 15000;Diesel;Auto;38160;37490.0;35990;40990;3;Faible (2-5)
PEUGEOT;EXPERT III FOURGON;2025;0 - 15000;Diesel;Manuelle;30000;30000.0;29999;29999;1;Très Faible (1)
PEUGEOT;EXPERT III FOURGON PHASE 2;2024;0 - 15000;Électrique;Auto;30400;30400.0;30399;30399;1;Très Faible (1)
PEUGEOT;EXPERT TEPEE;2016;150000 - 165000;Diesel;Manuelle;16490;16490.0;16490;16490;1;Très Faible (1)
PEUGEOT;EXPERT TEPEE FOURGON;2014;90000 - 105000;Diesel;Manuelle;12000;12000.0;12000;12000;1;Très Faible (1)
PEUGEOT;GRANDIN;1998;0 - 15000;Essence;Manuelle;13000;13000.0;13000;13000;1;Très Faible (1)
PEUGEOT;ION;2015;0 - 15000;Électrique;Auto;5490;5490.0;5490;5490;1;Très Faible (1)
PEUGEOT;ION;2017;60000 - 75000;Électrique;Auto;6390;6390.0;6390;6390;1;Très Faible (1)
PEUGEOT;ION;2017;75000 - 90000;Électrique;Auto;4000;4000.0;3999;3999;1;Très Faible (1)
PEUGEOT;ION;2018;30000 - 45000;Électrique;Auto;5590;5590.0;5590;5590;1;Très Faible (1)
PEUGEOT;ION;2021;30000 - 45000;Électrique;Auto;8000;8000.0;7999;7999;1;Très Faible (1)
PEUGEOT;PARTENAIRE;1998;435000 - 450000;Diesel;Manuelle;1950;1950.0;1950;1950;1;Très Faible (1)
PEUGEOT;PARTENER;1998;270000 - 285000;Diesel;Manuelle;1300;1300.0;1300;1300;1;Très Faible (1)
PEUGEOT;PARTNER;1997;300000 - 315000;Essence;Manuelle;1700;1700.0;1700;1700;1;Très Faible (1)
PEUGEOT;PARTNER;1997;360000 - 375000;Diesel;Manuelle;1000;1000.0;1000;1000;1;Très Faible (1)
PEUGEOT;PARTNER;1997;405000 - 420000;Diesel;Manuelle;1500;1500.0;1500;1500;1;Très Faible (1)
PEUGEOT;PARTNER;1998;255000 - 270000;Diesel;Manuelle;1200;1200.0;1200;1200;1;Très Faible (1)
PEUGEOT;PARTNER;1999;240000 - 255000;Diesel;Manuelle;1290;1290.0;1290;1290;1;Très Faible (1)
PEUGEOT;PARTNER;1999;255000 - 270000;Essence;Manuelle;2500;2500.0;2500;2500;1;Très Faible (1)
PEUGEOT;PARTNER;1999;270000 - 285000;Essence;Manuelle;2200;2200.0;2200;2200;1;Très Faible (1)
PEUGEOT;PARTNER;2000;135000 - 150000;Essence;Manuelle;2600;2600.0;2600;2600;1;Très Faible (1)
PEUGEOT;PARTNER;2000;150000 - 165000;Essence;Manuelle;3500;3500.0;3500;3500;1;Très Faible (1)
PEUGEOT;PARTNER;2000;195000 - 210000;Essence;Manuelle;3900;3900.0;3900;3900;1;Très Faible (1)
PEUGEOT;PARTNER;2000;210000 - 225000;Essence;Manuelle;2990;2990.0;2990;2990;1;Très Faible (1)
PEUGEOT;PARTNER;2000;240000 - 255000;Diesel;Manuelle;2000;2000.0;2000;2000;1;Très Faible (1)
PEUGEOT;PARTNER;2000;255000 - 270000;Diesel;Manuelle;2600;2600.0;2600;2600;1;Très Faible (1)
PEUGEOT;PARTNER;2000;315000 - 330000;Diesel;Manuelle;2200;2200.0;2200;2200;1;Très Faible (1)
PEUGEOT;PARTNER;2000;345000 - 360000;Diesel;Manuelle;2000;2000.0;2000;2000;1;Très Faible (1)
PEUGEOT;PARTNER;2000;390000 - 405000;Diesel;Manuelle;1700;1700.0;1700;1700;1;Très Faible (1)
PEUGEOT;PARTNER;2001;210000 - 225000;Diesel;Manuelle;2500;2500.0;2500;2500;1;Très Faible (1)
PEUGEOT;PARTNER;2001;210000 - 225000;Essence;Manuelle;1800;1800.0;1800;1800;1;Très Faible (1)
PEUGEOT;PARTNER;2001;255000 - 270000;Diesel;Manuelle;2400;2400.0;1800;2990;2;Faible (2-5)
PEUGEOT;PARTNER;2001;285000 - 300000;Diesel;Manuelle;2800;2800.0;2800;2800;1;Très Faible (1)
PEUGEOT;PARTNER;2001;300000 - 315000;Diesel;Manuelle;2300;2300.0;2300;2300;1;Très Faible (1)
PEUGEOT;PARTNER;2001;390000 - 405000;Essence;Manuelle;1500;1500.0;1500;1500;1;Très Faible (1)
PEUGEOT;PARTNER;2001;450000 - 465000;Diesel;Manuelle;1200;1200.0;1200;1200;1;Très Faible (1)
PEUGEOT;PARTNER;2002;120000 - 135000;Essence;Manuelle;1800;1800.0;1800;1800;1;Très Faible (1)
PEUGEOT;PARTNER;2005;180000 - 195000;Essence;Manuelle;3990;3990.0;3990;3990;1;Très Faible (1)
PEUGEOT;PARTNER 1;1999;300000 - 315000;Essence;Manuelle;2800;2800.0;2800;2800;1;Très Faible (1)
PEUGEOT;PARTNER 1;2000;240000 - 255000;Diesel;Manuelle;2100;2100.0;2100;2100;1;Très Faible (1)
PEUGEOT;PARTNER 1;2000;255000 - 270000;Diesel;Manuelle;2990;2990.0;2990;2990;1;Très Faible (1)
PEUGEOT;PARTNER 1;2000;285000 - 300000;Diesel;Manuelle;2200;2200.0;2200;2200;1;Très Faible (1)
PEUGEOT;PARTNER 1;2001;180000 - 195000;Essence;Manuelle;3490;3490.0;3490;3490;1;Très Faible (1)
PEUGEOT;PARTNER 1;2001;195000 - 210000;Diesel;Manuelle;2500;2500.0;2500;2500;1;Très Faible (1)
PEUGEOT;PARTNER 1;2001;240000 - 255000;Diesel;Manuelle;1500;1500.0;1500;1500;1;Très Faible (1)
PEUGEOT;PARTNER 2;2001;300000 - 315000;Diesel;Manuelle;2920;2920.0;1900;3950;2;Faible (2-5)
PEUGEOT;PARTNER 5;1998;180000 - 195000;Essence;Manuelle;3500;3500.0;3500;3500;1;Très Faible (1)
PEUGEOT;PARTNER 5;1999;270000 - 285000;Essence;Manuelle;650;650.0;650;650;1;Très Faible (1)
PEUGEOT;PARTNER FOURGON;2001;120000 - 135000;Essence;Manuelle;3990;3990.0;3990;3990;1;Très Faible (1)
PEUGEOT;PARTNER FOURGON;2001;225000 - 240000;Diesel;Manuelle;2200;2200.0;2200;2200;1;Très Faible (1)
PEUGEOT;PARTNER FOURGON;2006;285000 - 300000;Diesel;Manuelle;6020;6020.0;6020;6020;1;Très Faible (1)
PEUGEOT;PARTNER FOURGON;2008;225000 - 240000;Diesel;Manuelle;4200;4200.0;4200;4200;1;Très Faible (1)
PEUGEOT;PARTNER II;2006;135000 - 150000;Diesel;Manuelle;5490;5490.0;5490;5490;1;Très Faible (1)
PEUGEOT;PARTNER II;2006;195000 - 210000;Diesel;Manuelle;3600;3600.0;3600;3600;1;Très Faible (1)
PEUGEOT;PARTNER II;2007;270000 - 285000;Diesel;Manuelle;2650;2650.0;2650;2650;1;Très Faible (1)
PEUGEOT;PARTNER II;2008;150000 - 165000;Essence;Manuelle;5500;5500.0;5499;5499;1;Très Faible (1)
PEUGEOT;PARTNER II FOURGON;2004;225000 - 240000;Diesel;Manuelle;4490;4490.0;4490;4490;1;Très Faible (1)
PEUGEOT;PARTNER II FOURGON;2008;120000 - 135000;Diesel;Manuelle;5400;5400.0;5400;5400;1;Très Faible (1)
PEUGEOT;PARTNER II FOURGON;2009;255000 - 270000;Diesel;Manuelle;4480;4480.0;4480;4480;1;Très Faible (1)
PEUGEOT;PARTNER II FOURGON;2012;180000 - 195000;Diesel;Manuelle;4000;4000.0;3999;3999;1;Très Faible (1)
PEUGEOT;PARTNER II FOURGON PHASE 2;2011;150000 - 165000;Diesel;Manuelle;7900;7900.0;7900;7900;1;Très Faible (1)
